"Code","Year","Estimate","Low","High"
"BLZ",2009,1.18682,1.18682,1.18682
"AGO",2011,158.03396,117.77572,207.3161
"AZE",2011,0.01879,0.01879,0.01879
"TLS",2017,0.01359,0.01359,0.01359
"NER",2010,410.05215,291.33355,566.76099
"MWI",2001,463.80782,376.40376,561.76258
"SLE",2022,311.45033,183.58757,494.00372
"THA",2016,0.89809,0.89809,0.89809
"SDN",2005,51.64153,31.78541,77.67821
"SOM",2006,118.28727,87.43834,156.73541
"NER",2006,307.39216,190.10168,473.26745
"SLV",2010,0.0138,0.0138,0.0138
"MAR",2003,0.00014,0.00014,0.00014
"EUR",2020,0,0,0
"MRT",2022,47.99455,20.37911,86.30838
"SAU",2010,0.01075,0.01075,0.01075
"BRA",2012,6.45789,6.19808,6.89067
"BOL",2006,5.9592,4.65031,7.31927
"GTM",2001,4.72335,4.13702,5.58802
"PNG",2012,154.66609,50.49661,317.25567
"STP",2004,294.76554,294.76554,294.76554
"GUY",2018,38.87159,29.19942,52.90763
"MLI",2000,394.97696,268.19211,569.12186
"NPL",2021,0.00374,0.00374,0.00374
"CRI",2011,0.0062,NA,NA
"LKA",2016,0,0,0
"LAO",2008,12.95378,8.63937,18.38664
"PHL",2018,0.17157,0.12066,0.22962
"MOZ",2023,275.20056,214.79928,348.85468
"SLE",2023,293.10744,154.70196,506.24345
"ARE",2012,0,0,0
"GEO",2009,0.02552,0.02552,0.02552
"ETH",2014,145.66629,54.10457,243.26417
"NER",2022,305.14364,177.36788,490.04966
"YEM",2007,54.46073,27.60126,118.83835
"LKA",2008,0.13678,0.13678,0.13678
"HND",2006,2.48257,1.83575,3.15317
"MRT",2002,90.90853,41.57603,168.15764
"DZA",2018,0,0,0
"SWZ",2017,1.35679,NA,NA
"IRN",2019,0,0,0
"GUF",2022,0.12724,0.12724,0.12724
"CIV",2006,441.32664,357.51027,543.76457
"SEN",2019,41.10709,27.91189,55.60027
"ARG",2009,0.45038,0.45038,0.45038
"GLOBAL",2011,66.0409,61.13281,72.2425
"ARG",2006,0.8682,0.8682,0.8682
"CPV",2020,0,0,0
"NER",2011,424.02014,296.54815,584.3713
"CIV",2009,429.87695,349.57536,519.52535
"BTN",2006,3.76316,3.76316,3.76316
"OMN",2002,0.00257,0.00257,0.00257
"PHL",2001,1.18844,0.88662,1.53439
"NIC",2020,5.61997,4.66937,6.64326
"CHN",2019,0,0,0
"CRI",2003,0.49566,0.49566,0.49566
"AFG",2000,84.4758,54.25513,130.12204
"SEAR",2015,5.94376,5.05685,7.37925
"ETH",2009,134.0494,43.93078,382.42978
"TLS",2009,100.55092,65.29897,139.46843
"EGY",2012,0,0,0
"SAU",2022,0,0,0
"NGA",2015,283.81282,227.06865,351.95488
"GAB",2014,239.18835,122.45774,423.21397
"CRI",2014,0,0,0
"SDN",2013,33.27938,24.46323,44.54247
"COG",2020,234.2267,165.70448,321.57044
"PAK",2007,4.60586,1.94862,11.28164
"SWZ",2022,0.62702,NA,NA
"LKA",2015,0,0,0
"TKM",2001,0.02632,0.02632,0.02632
"DJI",2021,70.06761,NA,NA
"DJI",2005,3.07163,2.36768,3.77717
"OMN",2006,0,0,0
"ARG",2018,0,0,0
"TUR",2019,0,0,0
"COG",2021,224.81583,153.96621,318.46224
"SUR",2020,1.6254,NA,NA
"ARG",2015,0,0,0
"TCD",2003,238.70834,142.67344,372.85451
"ARM",2006,0,0,0
"IDN",2001,5.28388,4.35638,6.50174
"TCD",2022,209.61228,126.87122,323.84225
"AFG",2023,13.25697,10.18463,16.83479
"LKA",2010,0.14244,0.14244,0.14244
"ARE",2013,0,0,0
"UGA",2019,262.3827,172.56793,414.07769
"COL",2021,9.13051,6.93246,11.41527
"COG",2013,215.67277,140.63877,316.16628
"EUR",2008,0.01877,0.01877,0.01877
"SLV",2002,0.09627,0.09627,0.09627
"BFA",2008,549.64759,443.00918,674.69982
"TGO",2017,275.53875,218.55037,344.40612
"AZE",2018,0,0,0
"SSD",2021,275.30835,178.87809,403.82814
"GEO",2015,0,0,0
"MMR",2006,24.44982,15.75249,37.24186
"UGA",2014,293.80534,218.82939,387.55674
"IND",2022,1.69149,1.39779,2.09531
"GIN",2021,326.58785,199.87069,507.5066
"LAO",2001,21.60928,16.53136,27.48032
"PHL",2005,1.62799,1.17026,2.15425
"TCD",2017,215.44066,135.03801,327.91133
"GTM",2002,4.56582,4.01765,5.40861
"PER",2017,5.91332,4.84919,7.02422
"ARG",2019,0,0,0
"TCD",2005,239.92447,144.81302,379.04679
"MYS",2007,3.74837,3.74837,3.74837
"THA",2001,5.25962,5.25962,5.25962
"VNM",2009,0.25314,0.25314,0.25314
"OMN",2000,0.00263,0.00263,0.00263
"ARG",2011,0,0,0
"ARM",2000,0.04511,0.04511,0.04511
"ERI",2021,27.74117,17.77846,38.56071
"DJI",2003,3.07176,2.36693,3.7766
"KHM",2006,45.13993,35.23179,59.6802
"MRT",2018,54.51871,21.78074,99.46901
"ETH",2011,144.04463,57.78571,375.28731
"CIV",2005,478.90289,381.40092,591.30699
"LAO",2016,7.47226,5.421,9.82241
"NIC",2005,1.78939,1.48839,2.10976
"SYR",2013,0,0,0
"MAR",2023,0,0,0
"UGA",2010,408.81635,326.73038,504.35088
"GIN",2018,354.85464,246.02913,495.92551
"HND",2004,3.83472,2.7944,4.92875
"MRT",2015,73.54566,27.41346,146.66853
"ZAF",2016,0.75498,0.75498,0.75498
"AFR",2006,313.5301,287.95153,346.16674
"VNM",2003,0.66152,0.66152,0.66152
"EUR",2015,0,0,0
"ECU",2007,1.0091,1.0091,1.0091
"DOM",2021,0.04635,0.04635,0.04635
"ARM",2005,0.00233,0.00233,0.00233
"GNQ",2020,242.54166,154.9797,364.46319
"BWA",2011,0.4961,0.37972,0.68233
"IRQ",2014,0,0,0
"GUY",2021,31.53105,26.77555,36.60905
"PAK",2005,4.89983,2.17589,11.35403
"MMR",2008,37.32909,27.23901,54.23834
"CIV",2007,405.02496,327.57818,494.84522
"EMR",2007,11.45101,9.0674,15.65514
"AMR",2014,3.34863,3.1253,3.59661
"DJI",2018,30.90847,NA,NA
"CRI",2012,0.00429,0.00429,0.00429
"HTI",2009,9.71379,5.54184,15.81563
"SLV",2012,0.01047,0.01047,0.01047
"MAR",2000,0.00011,0.00011,0.00011
"ZAF",2020,0.73693,0.73693,0.73693
"SSD",2007,279.42228,220.86861,346.39049
"LKA",2004,0.80517,0.80517,0.80517
"IRQ",2007,0.00054,0.00054,0.00054
"UGA",2003,484.17267,370.66798,621.33872
"TZA",2005,252.51773,192.26921,323.84388
"GUF",2014,3.75285,3.33664,4.3078
"SAU",2017,0.05362,0.05362,0.05362
"COD",2009,405.43242,328.2251,495.31095
"GIN",2008,364.92583,271.9751,477.6562
"GTM",2019,0.18781,0.16713,0.21685
